Event#,Sequence,Designation, ConsensusConsensus,Parsimony O,Conflict,SubPhPr,TreeSubDist,OuCheck,TreeSubPhPr,TreePhPr,PhPr,TrpScore,dMax(VisRD),DistRank,O:E,SubDist,Parsimony I,SetDistT,SetDistP,O:E Dist,
 286,MK211377.1,Recombinant, 10.6598286397953, 20, 10, 0, 5, 5, 0, 0, 0, 0, 6.6972606939225, 0, 4, 0, 20, 2.5, 5, 15,
 286,OQ503502.1,MajorParent, 9.62003752229965, 0, 0, 10, 10, 5, 8, 18, 8, 8, 6.64338085134139, 0, 2, 2, 0, 0, 0, 0,
 286,KJ473816.1,MinorParent, 9.72013383790503, 10, 5, 5, 0, 5, 4, 14, 4, 4, 6.65935845473611, 0, 0, 1, 10, 5, 5, 20,
 287,OK017819.1,Recombinant, 17.9801787448794, 10, 0, 10, 5, 10, 8, 18, 8, 8, 8.48890363296517, 3.63288718929254, 4, 2, 10, 5, 5, 20,
 287,KF294457.1,MajorParent, 4.96751366607865, 0, 5, 0, 10, 0, 4, 14, 0, 4, 6.40402054373762, 0, 2, 0, 0, 2.5, 0, 0,
 287,OR233302.1,MinorParent, 7.05230758904199, 20, 10, 5, 0, 0, 0, 0, 4, 0, 5.10707582329722, 0, 0, 1, 20, 0, 0, 15,
 288,OQ503501.1,Recombinant, 16.5259829106549, 20, 10, 10, 10, 5, 8, 18, 8, 8, 6.79069236445713, .153256704980843, 0, 2, 20, 5, 5, 0,
 288,OQ503500.1,MajorParent, 6.89196621638644, 10, 10, 0, 5, 5, 4, 0, 0, 4, 5.73738952909522, 0, 4, 1, 20, 0, 0, 20,
 288,KY417150.1,MinorParent, 6.58205087295866, 0, 0, 5, 0, 0, 0, 14, 4, 0, 7.47191810644766, 0, 2, 0, 0, 2.5, 5, 15,
 289,KJ473814.1,Recombinant, 14.0293666184302, 10, 10, 10, 0, 5, 4, 14, 8, 8, 6.73629894680512, 1.08986615678776, 2, 2, 20, 5, 5, 20,
 289,OK017846.1,MajorParent, 7.22610226486853, 0, 0, 5, 10, 5, 8, 18, 4, 0, 6.0492883658937, 0, 0, 1, 0, 2.5, 0, 15,
 289,DQ412042.1,MinorParent, 8.74453111670124, 20, 10, 0, 5, 5, 0, 0, 0, 4, 7.21441268730119, 0, 4, 0, 20, 0, 0, 0,
 290,MK211374.1,Recombinant, 21.0207278724371, 20, 1, 10, 10, 10, 8, 18, 8, 0, 8.95209675626175, 0, 4, 2, 20, 0, 0, 15,
 290,OK017831.1,MajorParent, 6.84316052018536, 0, 1, 5, 0, 0, 4, 14, 4, 4, 6.22081507180725, .671785028790787, 0, 1, 0, 2.5, 0, 20,
 290,KY417152.1,MinorParent, 2.13611160737754, 0, 1, 0, 5, 0, 0, 0, 0, 8, 4.827088171931, .345489443378119, 2, 0, 0, 5, 0, 0,
 295,OK017833.1,Recombinant, 14.5424446433089, 20, 0, 10, 10, 5, 4, 14, 8, 4, 6.91416092640597, 0, 0, 0, 20, 0, 0, 15,
 295,OK017839.1,MajorParent, 7.78809944266542, 10, 10, 0, 5, 5, 0, 0, 0, 8, 6.29023366101175, .133843212237094, 4, 2, 0, 5, 5, 20,
 295,KY417142.1,MinorParent, 7.66945591402572, 0, 10, 5, 0, 5, 8, 18, 4, 0, 6.79560541258229, 9.56022944550669E-02, 4, 1, 10, 2.5, 0, 0,
 297,OK017839.1,Recombinant, 15.2982036755486, 20, 10, 10, 0, 5, 0, 0, 8, 0, 9.15053958816605, 1.5047619047619, 4, 2, 20, 0, 0, 0,
 297,OK017844.1,MajorParent, 10.4628523862992, 10, 0, 5, 0, 5, 0, 0, 4, 4, 6.22596170970894, 3.80952380952381E-02, 4, 1, 10, 5, 5, 20,
 297,OR233303.1,MinorParent, 4.23894393815218, 0, 0, 0, 0, 5, 0, 0, 0, 8, 4.62349870212501, 5.71428571428571E-02, 4, 0, 0, 2.5, 0, 15,
 298,OQ503500.1,Recombinant, 12.466433176788, 20, 5, 5, 5, 5, 4, 14, 4, 4, 7.68977446999435, 0, 0, 2, 10, 0, 0, 20,
 298,KY417152.1,MajorParent, 11.5549385958032, 0, 0, 10, 10, 5, 8, 18, 8, 8, 6.63427294600374, 0, 4, 1, 0, 2.5, 0, 15,
 298,OK017847.1,MinorParent, 5.97862822740877, 20, 10, 0, 0, 5, 0, 0, 0, 0, 5.67595258400191, 0, 2, 0, 20, 5, 0, 0,
 300,OK017806.1,Recombinant, 18.5517525048522, 20, 10, 10, 0, 10, 4, 14, 8, 8, 7.11637042263279, 0, 4, 2, 20, 5, 5, 20,
 300,OP963576.1,MajorParent, 9.07273855331834, 10, 5, 0, 5, 0, 8, 18, 0, 4, 6.56405013174168, 0, 0, 0, 10, 2.5, 0, 15,
 300,MW251308.1,MinorParent, 2.37550894182943, 0, 0, 5, 10, 0, 0, 0, 4, 0, 6.31957944562553, 9.52380952380952E-02, 2, 1, 0, 0, 0, 0,
 301,OK017805.1,Recombinant, 14.5430542693117, 10, 0, 10, 5, 5, 4, 18, 8, 8, 7.88352796816918, 2.37642585551331, 2, 2, 10, 5, 0, 15,
 301,OK017807.1,MajorParent, 3.08427200584816, 0, 10, 0, 10, 5, 0, 0, 0, 0, 5.34749686228291, 0, 0, 0, 0, 2.5, 0, 0,
 301,MG772933.1,MinorParent, 12.3726737248402, 20, 10, 5, 0, 5, 8, 14, 4, 4, 6.76897516954791, 1.53992395437262, 4, 1, 20, 0, 0, 20,
 302,OQ175350.1,Recombinant, 16.5335788349071, 20, 10, 5, 10, 5, 8, 18, 4, 8, 6.80463222933812, 1.08571428571429, 4, 1, 20, 2.5, 0, 20,
 302,KY770858.1,MajorParent, 3.87294566379961, 10, 0, 0, 0, 5, 0, 0, 0, 0, 6.01941659963286, .171428571428571, 2, 0, 20, 0, 0, 0,
 302,MK211374.1,MinorParent, 9.59347550129328, 0, 0, 10, 5, 5, 4, 14, 8, 4, 7.17595117102902, 0, 0, 2, 0, 5, 0, 15,
 304,OR261263.1,Recombinant, 17.8085317227155, 20, 10, 10, 5, 0, 8, 18, 8, 8, 7.00130594918242, 1.12167300380228, 2, 1, 20, 2.5, 5, 20,
 304,OR233291.1,MajorParent, 5.02730610297846, 0, 0, 5, 10, 10, 4, 14, 4, 4, 6.73023174920267, 1.15969581749049, 0, 0, 0, 0, 0, 0,
 304,OR233303.1,MinorParent, 7.16416217430609, 20, 10, 0, 0, 0, 0, 0, 0, 0, 6.26846230161492, 1.53992395437262, 4, 2, 20, 5, 5, 15,
 305,RacCS20637,Recombinant, 15.4614035745052, 20, 10, 5, 0, 10, 4, 14, 4, 8, 8.57921128553532, 0, 4, 1, 20, 5, 5, 15,
 305,MN996532.2,MajorParent, 5.22634198388562, 0, 0, 0, 10, 0, 8, 18, 0, 4, 5.3642499138789, .380228136882129, 0, 0, 0, 0, 0, 20,
 305,MW251308.1,MinorParent, 9.31225444160916, 20, 10, 10, 5, 0, 0, 0, 8, 0, 6.05653880058579, 0, 4, 2, 20, 2.5, 5, 0,
 306,EPI_ISL_412977,Recombinant, 12.7056380506996, 0, 0, 10, 10, 0, 8, 18, 8, 4, 7.84461987281724, 3.81679389312977E-02, 0, 1, 0, 5, 5, 0,
 306,RacCS20637,MajorParent, 8.63316102947519, 0, 5, 0, 5, 10, 4, 14, 0, 8, 6.18772427759394, 0, 4, 0, 10, 0, 0, 20,
 306,EPI_ISL_852605,MinorParent, 8.66120091982526, 20, 10, 5, 0, 0, 0, 0, 4, 0, 5.96765584958882, 0, 2, 2, 20, 2.5, 5, 15,
 307,MZ937004.1,Recombinant, 15.3763354078501, 20, 10, 10, 10, 0, 4, 14, 8, 0, 7.88341722955363, .131826741996234, 4, 1, 20, 0, 0, 20,
 307,MN908947.3,MajorParent, 3.79987128531261, 0, 0, 5, 0, 0, 8, 18, 4, 4, 5.23525295035013, .414312617702448, 0, 0, 0, 2.5, 0, 0,
 307,RacCS20637,MinorParent, 10.8237933068373, 20, 10, 0, 5, 10, 0, 0, 0, 8, 6.88132982009624, 0, 2, 2, 20, 5, 0, 15,
 308,KJ473811.1,Recombinant, 14.2311301963468, 10, 10, 5, 0, 0, 8, 18, 4, 8, 7.07411646019528, .677966101694915, 0, 2, 20, 5, 5, 15,
 308,KJ473813.1,MajorParent, 13.6452441512405, 20, 5, 10, 10, 0, 4, 14, 8, 4, 6.72502077655115, 0, 2, 0, 20, 2.5, 0, 20,
 308,GQ153542.1,MinorParent, 2.12362565241271, 0, 0, 0, 5, 10, 0, 0, 0, 0, 6.20086276325357, .809792843691149, 4, 1, 0, 0, 0, 0,
 309,OR261262.1,Recombinant, 12.6969548776729, 10, 1, 10, 0, 10, 4, 14, 8, 0, 7.795310057311, .190839694656489, 2, 2, 10, 5, 5, 0,
 309,AY394995.1,MajorParent, 10.5953371823571, 20, 1, 5, 10, 0, 0, 0, 4, 8, 6.30453752798207, 3.81679389312977E-02, 4, 0, 20, 0, 0, 15,
 309,OK017856.1,MinorParent, 6.70770793996994, 0, 1, 0, 5, 0, 8, 18, 0, 4, 5.90015241470693, 0, 0, 1, 0, 2.5, 5, 20,
 310,OK287355.1,Recombinant, 18.0501740722465, 20, 0, 10, 10, 10, 8, 18, 8, 8, 6.03937127665033, 0, 4, 2, 20, 5, 5, 20,
 310,MW703458.1,MajorParent, 5.83425184043746, 0, 0, 0, 5, 0, 4, 14, 0, 4, 8.21820728470274, 0, 0, 0, 0, 2.5, 0, 0,
 310,EPI_ISL_852605,MinorParent, 6.11557408731599, 10, 10, 5, 0, 0, 0, 0, 4, 0, 5.74242143864692, .267175572519084, 0, 1, 20, 0, 0, 15,
 311,MG772933.1,Recombinant, 16.1022930324925, 20, 10, 5, 0, 0, 0, 0, 4, 0, 7.74162448557038, 2.19465648854962, 4, 1, 20, 0, 0, 20,
 311,OK017807.1,MajorParent, 2.33734944014488, 0, 0, 0, 0, 10, 0, 0, 0, 4, 5.44578344105037, .152671755725191, 0, 0, 0, 2.5, 0, 0,
 311,OK017804.1,MinorParent, 11.5603575273627, 10, 0, 10, 0, 0, 0, 0, 8, 8, 6.81259207337925, 2.34732824427481, 4, 2, 10, 5, 0, 15,
 312,OK017838.1,Recombinant, 22.9683319111021, 10, 0, 10, 5, 10, 8, 18, 8, 8, 8.78800016265575, 3.51816443594646, 4, 2, 20, 5, 5, 20,
 312,KF294457.1,MajorParent, 0, 0, 0, 0, 10, 0, 4, 14, 0, 4, 6.25668273748178, 0, 0, 0, 0, 2.5, 0, 0,
 312,OR233302.1,MinorParent, 7.03166808889792, 20, 10, 5, 0, 0, 0, 0, 4, 0, 4.95531709986247, 0, 0, 1, 10, 0, 0, 15,
 313,OK017860.1,Recombinant, 13.8739603281747, 20, 10, 0, 10, 10, 4, 14, 0, 8, 6.83274680651509, 0, 4, 0, 20, 0, 0, 20,
 313,OK017833.1,MajorParent, 12.6092251537737, 10, 5, 10, 5, 0, 8, 18, 4, 4, 7.44763287743836, 0, 0, 2, 10, 5, 5, 0,
 313,OQ175349.1,MinorParent, 3.51681451805164, 0, 0, 5, 0, 0, 0, 0, 8, 0, 5.71962031604655, 0, 0, 1, 0, 2.5, 5, 15,
 314,OR233309.1,Recombinant, 23.5013570135689, 20, 10, 10, 0, 10, 0, 0, 8, 8, 9.41921142998638, 2.17054263565891, 4, 2, 20, 5, 5, 20,
 314,OR261264.1,MajorParent, 0, 10, 5, 0, 0, 0, 0, 0, 0, 4, 5.55677330203894, .155038759689922, 0, 0, 10, 0, 0, 0,
 314,DQ648857.1,MinorParent, 6.49864298643107, 0, 0, 5, 0, 0, 0, 0, 4, 0, 5.02401526797468, 0, 2, 1, 0, 2.5, 0, 15,
 315,KP886809.1,Recombinant, 18.3543362077681, 20, 1, 10, 10, 10, 4, 14, 8, 8, 8.250058198879, .678294573643411, 4, 2, 20, 5, 0, 15,
 315,OQ503502.1,MajorParent, 5.11818251639187, 0, 1, 0, 0, 0, 8, 18, 0, 4, 4.66743163181392, .290697674418605, 0, 1, 0, 2.5, 0, 20,
 315,MZ081377.1,MinorParent, 6.52748127584004, 20, 1, 5, 5, 0, 0, 0, 4, 0, 7.08251016930708, 0, 2, 0, 20, 0, 0, 0,
 316,AY394995.1,Recombinant, 13.7868498583323, 20, 10, 10, 0, 0, 8, 18, 8, 4, 6.72337592040514, .483558994197292, 2, 2, 20, 5, 0, 0,
 316,OK017858.1,MajorParent, 4.87913917832787, 0, 0, 0, 5, 0, 4, 14, 0, 8, 5.90240183835577, 9.67117988394584E-02, 0, 0, 0, 2.5, 0, 20,
 316,KP886808.1,MinorParent, 11.3340109633398, 20, 10, 5, 10, 10, 0, 0, 4, 0, 7.37422224123909, .425531914893617, 4, 1, 20, 0, 0, 15,
 317,MZ937000.1,Recombinant, 18.1425151692107, 20, 10, 10, 10, 5, 8, 18, 8, 4, 7.51255728334906, 0, 4, 1, 20, 2.5, 5, 20,
 317,MZ937001.1,MajorParent, 8.90093530054493, 20, 10, 5, 5, 5, 4, 14, 4, 0, 5.95957252821496, .115830115830116, 4, 0, 20, 0, 0, 15,
 317,RacCS20637,MinorParent, 2.95654953024433, 0, 0, 0, 0, 5, 0, 0, 0, 8, 6.52787018843599, 0, 4, 2, 0, 5, 5, 0,
 318,KJ473813.1,Recombinant, 18.2144731322116, 20, 10, 10, 0, 10, 0, 0, 0, 8, 6.35832983734027, 0, 4, 2, 20, 0, 0, 20,
 318,KJ473812.1,MajorParent, 7.72815203343118, 0, 0, 10, 0, 0, 0, 0, 8, 8, 6.94496287839746, .212355212355212, 0, 1, 0, 0, 0, 0,
 318,KY770860.1,MinorParent, 4.0573748343572, 0, 0, 0, 0, 0, 0, 0, 4, 0, 6.69670728426227, .463320463320463, 0, 0, 0, 0, 0, 15,
 319,KJ473815.1,Recombinant, 21.9214452701534, 20, 10, 10, 10, 10, 8, 18, 8, 8, 10.0776889739022, .791505791505791, 4, 2, 20, 5, 0, 20,
 319,DQ071615.1,MajorParent, 3.57792019857605, 0, 0, 5, 0, 0, 0, 0, 4, 4, 4.990130247219, .424710424710425, 0, 0, 20, 2.5, 0, 0,
 319,GQ153542.1,MinorParent, 4.50063453127059, 10, 0, 0, 5, 0, 4, 14, 0, 0, 4.93218077887882, 7.72200772200772E-02, 2, 1, 0, 0, 0, 15,
 320,OK017822.1,Recombinant, 18.8183409354974, 20, 10, 10, 0, 10, 0, 0, 8, 0, 8.06024981353942, 2.39845261121857, 4, 2, 20, 0, 0, 20,
 320,OK017815.1,MajorParent, .829609824106592, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4.54232488557635, 0, 0, 0, 0, 2.5, 0, 0,
 320,OK017827.1,MinorParent, 10.352049240396, 10, 5, 5, 0, 0, 0, 0, 4, 8, 7.39742530088423, 2.30174081237911, 0, 1, 10, 5, 0, 15,
 321,OR233326.1,Recombinant, 14.4515491176265, 20, 1, 10, 0, 10, 0, 0, 8, 8, 9.94556149488066, 1.42857142857143, 4, 2, 20, 5, 0, 0,
 321,KT444582.1,MajorParent, 6.06914069666358, 0, 1, 0, 10, 0, 8, 18, 0, 4, 4.73173903968959, .83011583011583, 0, 1, 0, 2.5, 0, 20,
 321,OQ503506.1,MinorParent, 9.4793101857099, 20, 1, 5, 5, 0, 4, 14, 4, 0, 5.32269946542975, 0, 2, 0, 20, 0, 0, 15,
 322,MZ081378.1,Recombinant, 15.7326079513028, 20, 10, 10, 10, 5, 8, 18, 4, 0, 8.1255354765051, 0, 0, 1, 20, 0, 0, 0,
 322,OK017811.1,MajorParent, 5.04971812149756, 0, 0, 0, 0, 5, 0, 0, 0, 4, 6.2844698060988, 0, 4, 0, 0, 5, 5, 20,
 322,MN996532.2,MinorParent, 9.21767392719964, 10, 10, 5, 5, 5, 4, 14, 8, 8, 5.5899947173961, 0, 0, 2, 10, 2.5, 0, 15,
 323,MG772933.1,Recombinant, 19.6253313122859, 20, 10, 10, 0, 10, 0, 0, 8, 8, 7.05885080144407, 0, 4, 2, 20, 5, 5, 20,
 323,MG772934.1,MajorParent, 7.69475477261511, 10, 5, 5, 0, 0, 0, 0, 4, 4, 7.40382496502859, 0, 0, 0, 10, 0, 0, 0,
 323,OP963576.1,MinorParent, 2.67991391509902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.53732423352734, 0, 2, 1, 0, 2.5, 0, 15,
 324,OK017802.1,Recombinant, 14.6596045327376, 20, 0, 10, 5, 0, 4, 14, 8, 8, 8.82902555401309, .818713450292398, 0, 2, 20, 2.5, 0, 0,
 324,OK017837.1,MajorParent, 10.0648558362158, 10, 10, 0, 0, 0, 8, 18, 0, 4, 6.15180115396894, 0, 4, 1, 10, 5, 5, 15,
 324,OK017795.1,MinorParent, 5.27553963104656, 0, 0, 5, 10, 10, 0, 0, 4, 0, 5.01917329201797, 0, 4, 0, 0, 0, 0, 20,
 325,OK017807.1,Recombinant, 14.4347253576291, 20, 10, 5, 10, 5, 8, 18, 4, 4, 6.16320228456741, 0, 4, 1, 20, 2.5, 0, 20,
 325,OK017802.1,MajorParent, 12.0176010006665, 10, 0, 10, 5, 5, 4, 14, 8, 8, 7.77395655658752, 0, 0, 2, 10, 5, 5, 0,
 325,OK017844.1,MinorParent, 3.54767364170439, 0, 10, 0, 0, 5, 0, 0, 0, 0, 6.06284115884508, .37037037037037, 4, 0, 0, 0, 0, 15,
 326,OK017832.1,Recombinant, 16.5423193223479, 20, 10, 10, 5, 10, 0, 0, 8, 8, 9.18980722378782, 0, 2, 2, 20, 2.5, 5, 15,
 326,DQ648857.1,MajorParent, 9.5510336477106, 10, 10, 5, 10, 0, 8, 18, 4, 4, 4.90218623068812, 0, 0, 1, 10, 0, 0, 20,
 326,OK017856.1,MinorParent, 3.90664702994149, 0, 0, 0, 0, 0, 4, 14, 0, 0, 5.90800654552407, 0, 4, 0, 0, 5, 5, 0,
 328,OK017793.1,Recombinant, 17.7788978100739, 20, 10, 5, 0, 5, 0, 0, 8, 4, 7.34223759008773, 0, 0, 2, 20, 5, 5, 15,
 328,OR233293.1,MajorParent, 7.22937614139204, 0, 0, 10, 0, 5, 0, 0, 4, 8, 6.47354032406673, 0, 4, 0, 0, 0, 0, 20,
 328,OR261265.1,MinorParent, 4.99172604853403, 10, 5, 0, 0, 5, 0, 0, 0, 0, 6.18422208584554, 0, 0, 1, 10, 2.5, 5, 0,
 329,KY417146.1,Recombinant, 11.5611629924579, 20, 1, 5, 5, 5, 0, 0, 4, 4, 7.10885048828043, 0, 0, 1, 20, 2.5, 5, 0,
 329,OK017852.1,MajorParent, 8.70436669988075, 0, 1, 0, 10, 5, 8, 18, 0, 8, 6.23073416069083, .236220472440945, 0, 0, 0, 0, 0, 20,
 329,OQ503501.1,MinorParent, 9.73447030766135, 0, 1, 10, 0, 5, 4, 14, 8, 0, 6.66041535102873, 0, 4, 2, 0, 5, 5, 15,
 330,OR233326.1,Recombinant, 16.7013485909378, 20, 10, 10, 0, 10, 0, 0, 8, 8, 7.65292059197729, 1.25, 0, 2, 20, 5, 5, 20,
 330,KY417152.1,MajorParent, 2.99956769029118, 0, 0, 0, 5, 0, 4, 14, 0, 4, 5.94532384998289, 0, 2, 0, 0, 2.5, 0, 0,
 330,KJ473814.1,MinorParent, 10.299083718771, 20, 0, 5, 10, 0, 8, 18, 4, 0, 6.40175555803982, 0, 4, 1, 20, 0, 0, 15,
 331,KY417147.1,Recombinant, 16.8323402806159, 20, 1, 10, 10, 5, 8, 18, 8, 8, 7.94765801662055, 0, 4, 1, 20, 5, 5, 0,
 331,KY417152.1,MajorParent, 10.5721959641142, 20, 1, 5, 5, 5, 4, 14, 4, 4, 7.15110661422773, 0, 0, 2, 20, 2.5, 0, 15,
 331,KC881006.1,MinorParent, 2.59546375526993, 0, 1, 0, 0, 5, 0, 0, 0, 0, 4.90123536915172, 0, 2, 0, 0, 0, 0, 20,
 332,KY417152.1,Recombinant, 15.8716683635257, 20, 10, 10, 10, 5, 8, 18, 8, 8, 7.52721347754698, 0, 4, 2, 10, 2.5, 0, 15,
 332,KY417146.1,MajorParent, 11.1536994843546, 0, 0, 5, 5, 5, 4, 14, 4, 4, 8.10732921617771, 0, 0, 1, 20, 5, 5, 20,
 332,KC881006.1,MinorParent, 2.97463215211964, 20, 10, 0, 0, 0, 0, 0, 0, 0, 4.36545730627531, 0, 4, 0, 0, 0, 0, 0,
 333,OQ503506.1,Recombinant, 13.5781330470344, 10, 5, 10, 10, 10, 8, 18, 8, 0, 7.34409477641023, 0, 4, 2, 10, 0, 0, 0,
 333,OQ503502.1,MajorParent, 3.12411236886914, 0, 0, 0, 5, 0, 0, 0, 0, 4, 5.25111133364487, .214424951267057, 0, 1, 0, 2.5, 0, 20,
 333,OR233326.1,MinorParent, 13.2977545840965, 20, 10, 5, 0, 0, 4, 14, 4, 8, 7.4047938899449, .955165692007797, 2, 0, 20, 5, 0, 15,
 334,OK017811.1,Recombinant, 15.8768665599045, 20, 1, 0, 0, 5, 0, 0, 0, 4, 6.93501819671438, 0, 4, 2, 20, 5, 5, 15,
 334,OK017808.1,MajorParent, 5.7558128952922, 0, 1, 10, 0, 5, 0, 0, 8, 8, 6.31685360447774, 0, 4, 0, 0, 0, 0, 0,
 334,KF294457.1,MinorParent, 8.36732054480327, 0, 1, 5, 0, 5, 0, 0, 4, 0, 6.74812819880788, 0, 4, 1, 0, 2.5, 5, 20,
 335,MK211374.1,Recombinant, 14.3635317993113, 20, 0, 10, 0, 5, 8, 18, 8, 4, 7.15337956232069, 0, 0, 0, 20, 0, 0, 15,
 335,KC881005.1,MajorParent, 13.2418449857969, 20, 10, 5, 5, 5, 4, 14, 4, 8, 6.64657159163514, 0, 4, 2, 20, 5, 5, 20,
 335,OK017811.1,MinorParent, 2.39462321489185, 0, 10, 0, 10, 5, 0, 0, 0, 0, 6.20004884604417, .30060120240481, 2, 1, 0, 2.5, 0, 0,
 336,MZ081379.1,Recombinant, 13.6998373546865, 20, 0, 10, 0, 5, 4, 14, 8, 4, 6.66009171788103, .981963927855711, 4, 2, 20, 5, 5, 15,
 336,MK211374.1,MajorParent, 7.45669054993605, 0, 10, 5, 10, 5, 0, 0, 4, 8, 6.20562015854743, 0, 4, 0, 0, 0, 0, 20,
 336,OR233315.1,MinorParent, 8.84347209537744, 0, 0, 0, 5, 5, 8, 18, 0, 0, 7.13428812357154, .32064128256513, 4, 1, 10, 2.5, 5, 0,
 337,MZ081382.1,Recombinant, 15.2392073474825, 20, 1, 10, 0, 5, 8, 18, 8, 8, 5.42513550267941, .663983903420523, 0, 2, 20, 5, 5, 15,
 337,OR233315.1,MajorParent, 12.3543157745373, 20, 1, 5, 5, 5, 4, 14, 4, 4, 8.66243141190909, 0, 0, 0, 20, 2.5, 0, 20,
 337,GQ153542.1,MinorParent, 2.40647687798016, 0, 1, 0, 10, 5, 0, 0, 0, 0, 5.9124330854115, .221327967806841, 4, 1, 0, 0, 0, 0,
 338,MZ081382.1,Recombinant, 19.3369629617089, 20, 10, 10, 10, 0, 8, 18, 8, 4, 9.66148270248411, 0, 2, 2, 20, 2.5, 5, 15,
 338,MZ081377.1,MajorParent, 7.86163017396937, 10, 5, 5, 5, 0, 4, 14, 4, 8, 5.03663304843533, .461847389558233, 0, 0, 10, 0, 0, 20,
 338,KT444582.1,MinorParent, 2.80140686432178, 0, 0, 0, 0, 10, 0, 0, 0, 0, 5.30188424908056, .763052208835341, 4, 1, 0, 5, 5, 0,
 339,OR233315.1,Recombinant, 20.2309412897056, 20, 1, 10, 10, 5, 8, 18, 8, 8, 7.29786583257085, 0, 4, 2, 20, 5, 5, 15,
 339,MZ081382.1,MajorParent, 7.05013951036013, 0, 1, 5, 0, 5, 4, 14, 4, 0, 7.14888812808331, 0, 4, 1, 0, 0, 0, 20,
 339,KY417150.1,MinorParent, 2.71891919993426, 0, 1, 0, 5, 5, 0, 0, 0, 4, 5.55324603934584, .401606425702811, 4, 0, 0, 2.5, 5, 0,
 340,OR233298.1,Recombinant, 10.9988619469702, 20, 1, 0, 0, 0, 0, 0, 0, 8, 6.60951590012956, .180722891566265, 0, 1, 20, 2.5, 0, 0,
 340,OR233295.1,MajorParent, 10.0958920450991, 0, 1, 10, 0, 10, 0, 0, 8, 4, 6.43585501670601, 6.02409638554217E-02, 2, 2, 0, 5, 5, 15,
 340,OQ503506.1,MinorParent, 8.90524600793068, 0, 1, 5, 0, 0, 0, 0, 4, 0, 6.95462908316444, 0, 4, 0, 0, 0, 0, 20,
 341,OR233298.1,Recombinant, 13.1468466957826, 10, 1, 5, 5, 5, 4, 14, 4, 8, 8.37289639984447, 1.66666666666667, 4, 2, 10, 5, 5, 15,
 341,KJ473813.1,MajorParent, 7.39708401403214, 20, 1, 0, 0, 5, 0, 0, 0, 4, 4.85441647248536, 1.10441767068273, 0, 1, 20, 2.5, 0, 20,
 341,OK017846.1,MinorParent, 9.45606929018523, 0, 1, 10, 10, 5, 8, 18, 8, 0, 6.77268712767017, 0, 2, 0, 0, 0, 0, 0,
 342,OR233315.1,Recombinant, 12.7568057601795, 20, 1, 5, 0, 5, 0, 0, 4, 4, 7.06615207608173, 1.74, 0, 2, 20, 2.5, 0, 15,
 342,OR233326.1,MajorParent, 7.0969670546658, 0, 1, 0, 0, 5, 0, 0, 0, 8, 6.94775694761542, .4, 0, 0, 0, 5, 5, 20,
 342,OR233295.1,MinorParent, 10.1462271851547, 20, 1, 10, 0, 5, 0, 0, 8, 0, 5.98609097630285, 1.76, 4, 1, 20, 0, 0, 0,
 343,OK017829.1,Recombinant, 13.4110823482762, 20, 10, 10, 5, 5, 0, 0, 8, 8, 6.96359406983092, 0, 0, 2, 20, 2.5, 0, 15,
 343,KY770858.1,MajorParent, 7.44220181639979, 0, 10, 0, 0, 5, 8, 18, 0, 4, 6.2825686180979, .06, 0, 0, 0, 5, 0, 20,
 343,MK211374.1,MinorParent, 9.14671583532402, 20, 0, 5, 10, 5, 4, 14, 4, 0, 6.75383731207118, 0, 4, 1, 20, 0, 0, 0,
 345,AY394995.1,Recombinant, 19.6487507877532, 20, 10, 10, 10, 10, 8, 18, 8, 8, 6.25919588957116, 4.02414486921529E-02, 4, 2, 20, 5, 5, 20,
 345,OK287354.1,MajorParent, 5.63714425824997, 0, 0, 0, 5, 0, 0, 0, 0, 4, 7.53558635036219, .643863179074447, 0, 1, 0, 2.5, 0, 15,
 345,JX993987.1,MinorParent, 4.71410495399687, 10, 0, 5, 0, 0, 4, 14, 4, 0, 6.20521776006665, 0, 2, 0, 10, 0, 0, 0,
 346,LC663793.1,Recombinant, 11.9709292473725, 0, 1, 10, 0, 5, 0, 0, 4, 0, 6.67208868843886, .422535211267606, 4, 2, 20, 0, 0, 0,
 346,LC556375.1,MajorParent, 9.06906006938531, 0, 1, 0, 0, 5, 0, 0, 0, 8, 6.90386430529536, .482897384305835, 4, 0, 0, 0, 0, 0,
 346,LC663959.1,MinorParent, 8.96001068324222, 0, 1, 5, 0, 5, 0, 0, 8, 4, 6.42404700626578, 6.03621730382294E-02, 4, 1, 10, 0, 0, 0,
 347,OR233302.1,Recombinant, 15.2531400529381, 20, 10, 5, 0, 10, 4, 14, 4, 8, 6.19280151085287, 0, 4, 2, 20, 5, 5, 20,
 347,OP963576.1,MajorParent, 6.52874743602274, 10, 0, 0, 5, 0, 8, 18, 0, 4, 6.00241275761939, 0, 2, 0, 10, 0, 0, 0,
 347,MW251308.1,MinorParent, 8.21811251103914, 0, 0, 10, 10, 0, 0, 0, 8, 0, 7.80478573152773, .240963855421687, 0, 1, 0, 2.5, 0, 15,
 348,OK287354.1,Recombinant, 16.1038300849124, 20, 10, 10, 5, 5, 8, 18, 8, 8, 6.86718084237571, 0, 0, 0, 20, 2.5, 5, 15,
